ORG_LG_NAME,ID,Name,Glottocode,Glottolog_Name,ISO639P3code,Macroarea,Latitude,Longitude,Family,Island,IndexInSource,IsProto,Source
Votlo,Votlo,Votlo,,,,Papunesia,-16.802050,168.279833,Austronesian,Epi,,False,Bessis2020
