ORG_LG_NAME,ID,Name,Glottocode,Glottolog_Name,ISO639P3code,Macroarea,Latitude,Longitude,Family,Island,IndexInSource,IsProto,Source
Mangalava,Mangalava,Mangalava,,,,Papunesia,,,Austronesian,Epi,,False,Bessis2020
