ORG_LG_NAME,ID,Name,Glottocode,Glottolog_Name,ISO639P3code,Macroarea,Latitude,Longitude,Family,Island,IndexInSource,IsProto,Source
Sara,Sara,Sara,,,,Papunesia,-16.805817,168.200283,Austronesian,Epi,,False,Bessis2020
