ORG_LG_NAME,ID,Name,Glottocode,Glottolog_Name,ISO639P3code,Macroarea,Latitude,Longitude,Family,Island,IndexInSource,IsProto,Source
Hano,Hano,Hano,hano1246,Hano,lml,Papunesia,-15.612233, 168.183567,Austronesian,Pentecoast,,False,Takau2020
