ORG_LG_NAME,ID,Name,Glottocode,Glottolog_Name,ISO639P3code,Macroarea,Latitude,Longitude,Family,Island,IndexInSource,IsProto,Source
Lopika,Lopika,Lopika,,,,Papunesia,-16.790367,168.400217,Austronesian,Epi,,False,Bessis2020
