ORG_LG_NAME,ID,Name,Glottocode,Glottolog_Name,ISO639P3code,Macroarea,Latitude,Longitude,Family,Island,IsProto,Source,LongName
Nasvangbigisland,Nasvangbigisland,Nasvang: Big Island,navw1234,Navwien,,Papunesia,-16.44294,167.67644,Austronesian,Malekula,False,Shimelman2019,
