ORG_LG_NAME,ID,Name,Glottocode,Glottolog_Name,ISO639P3code,Macroarea,Latitude,Longitude,Family,Island,IndexInSource,IsProto,Source
Moso,Moso,Buninga: Moso,buni1246,,,Papunesia,-17.529011534438972,168.28918755548693,Austronesian,Moso,,False,Walworth2020
