ORG_LG_NAME,ID,Name,Glottocode,Glottolog_Name,ISO639P3code,Macroarea,Latitude,Longitude,Family,Island,IndexInSource,IsProto,Source
Tekelele,Tekelele,Tekelele,tasi1237,,,Papunesia,-16.780967,168.420067,Austronesian,Epi,,False,Bessis2020
