ORG_LG_NAME,ID,Name,Glottocode,Glottolog_Name,ISO639P3code,Macroarea,Latitude,Longitude,Family,Island,IsProto,Source,LongName
Ctlsungwadagalalaundi,Ctlsungwadagalalaundi,Ctl: Sungwadaga: Lalaundi,cent2058,Central Maewo,mwo,Papunesia,-15.11413,168.14195,Austronesian,Maewo,False,Shimelman2019,Maewo:  Central:  Sungwandaga:  Lalaundi
