ORG_LG_NAME,ID,Name,Glottocode,Glottolog_Name,ISO639P3code,Macroarea,Latitude,Longitude,Family,Island,IsProto,Source,LongName
Uliveopeskaros2,Uliveopeskaros2,Uliveo: Peskaros 2,mask1242,Maskelynes,klv,Papunesia,-16.52542,167.82515,Austronesian,Malekula,False,Shimelman2019,Uliveo: Peskaros  (speaker 2)
