ORG_LG_NAME,ID,Name,Glottocode,Glottolog_Name,ISO639P3code,Macroarea,Latitude,Longitude,Family,Island,IsProto,Source,LongName
Ssungagageasanvari,Ssungagageasanvari,S: Sungagage: Asanvari,maew1234,Maewo,btr,,-15.37944,168.128889,Austronesian,Maewo,False,Shimelman2019,Maewo:  South:  Sungagage:  Asanvari
