ORG_LG_NAME,ID,Name,Glottocode,Glottolog_Name,ISO639P3code,Macroarea,Latitude,Longitude,Family,Island,IndexInSource,IsProto,Source
Lopalis,Lopalis,Lopalis,,,,Papunesia,-16.77688526609511,168.3658916504161,Austronesian,Epi,,False,Bessis2020
