ORG_LG_NAME,ID,Name,Glottocode,Glottolog_Name,ISO639P3code,Macroarea,Latitude,Longitude,Family,Island,IsProto,Source
Atchin_mainland,Atchinmainland,Atchin: Mainland,atch1238,Atchin,upv,Papunesia,-15.93927,167.32768,Austronesian,Malekula,False,Takau2020
