ORG_LG_NAME,ID,Name,Glottocode,Glottolog_Name,ISO639P3code,Macroarea,Latitude,Longitude,Family,Island,IndexInSource,IsProto,Source
Namakir_Sangava,Namakirsangava,Namakir: Sangava,nama1268,,,papunesia,-17.070778072932043,168.38403852307852,Austronesian,Emae,,False,Walworth2020
