Grapheme	IPA	Frequency
-	+	118
a	a	117
i	i	54
n	n	42
o	o	41
l	l	36
^n	n	36
^i	i	35
u	u	35
r	r	32
t	t	32
ɛ	ɛ	31
n$	n	28
^-	NULL	28
e	e	24
v	v	22
ɣ	ɣ	20
i$	i	20
h	h	19
ɪ	ɪ	18
k$	k	18
_	+	16
ᵐb	ⁿb	16
a$	a	14
^ᵐb	ⁿb	13
t$	t	12
s	s	12
^h	h	12
l$	l	11
ŋ	ŋ	11
r$	r	11
ə	ə	10
g	g	9
^v	v	9
ⁿdʳ	ⁿdʳ	9
m	m	9
ɸ$	ɸ	9
w	w	8
k	k	8
u$	u	7
e$	e	7
ⁿd	ⁿd	7
x$	x	6
^m	m	5
^x	x	5
ŋ$	ŋ	5
^l	l	5
v$	v	4
^k	k	4
x	x	4
h$	h	4
^ⁿdʳ	ⁿdʳ	3
^s	s	3
^b	b	3
^t	t	3
s$	s	3
^ⁿd	ⁿd	3
ⁿd$	ⁿd	3
d	d	2
^f	f	2
-$	NULL	2
ⁿdʳ$	ⁿdʳ	2
^ⁿt	ⁿt	2
j	j	1
ɾ	ɾ	1
o$	o	1
nh	nʰ	1
^g	g	1
^mʷ	mʷ	1
ã$	ã	1
^r	r	1
ɣs	ɣ s	1
iʰ$	i ʰ/h	1
m$	m	1
ɛ$	ɛ	1
d$	d	1
ɛʰ$	ɛ ʰ/h	1
ə$	ə	1
ʧ	tʃ	1
f	f	1
