Grapheme	IPA	Frequency
a	a	99
i	i	52
m	m	51
u	u	44
^i	i	35
n$	n	35
e	e	34
l	l	31
^m	m	28
n	n	21
b	b	20
t	t	20
e$	e	19
f	f	14
i$	i	14
m$	m	13
a$	a	13
o	o	12
^s	s	11
t$	t	11
^f	f	11
s	s	11
c	c	10
p	p	10
k	k	10
j	j	9
l$	l	9
o$	o	9
s$	s	9
^l	l	8
h	h	8
ŋ	ŋ	8
^a	a	7
^t	t	7
^b	b	6
ɾ	ɾ	6
f$	f	5
u$	u	5
^p	p	5
ɸ	ɸ	5
^o	o	5
r	r	4
^k	k	4
^e	e	4
^c	c	4
^ɡ	g	3
k$	k	3
w	w	3
^u	u	3
p$	p	3
^r	r	2
^ŋ	ŋ	2
^n	n	2
ŋ$	ŋ	2
^w	w	2
ɸw	ɸʷ	2
ɡ	g	2
fs	f s	1
ls	l s	1
x	x	1
^i$	i	1
e:$	eː	1
a:	aː	1
p̚w	p̚ w	1
^u:	uː	1
ns	n s	1
ɾ$	ɾ	1
u:	uː	1
^j	j	1
ɣs	ɣ s	1
ms	m s	1
ks	k s	1
ɯ	ɯ	1
ŋw	ŋʷ	1
^mw	mʷ	1
ŋs	ŋ s	1
ɣ	ɣ	1
