Grapheme	IPA	Frequency
-	+	140
a	a	78
i	i	70
u	u	55
r	r	51
o	o	51
m	m	50
^n	n	49
ɛ	ɛ	47
ɪ	ɪ	32
^m	m	32
n$	n	31
t	t	27
l	l	27
^k	k	26
i$	i	25
v	v	20
s	s	19
k$	k	19
e	e	19
w	w	15
n	n	14
e$	e	12
^-	NULL	11
o$	o	10
ʧ	tʃ	10
s$	s	9
a$	a	8
l$	l	8
ŋ$	ŋ	8
u$	u	7
ʉ	ʉ	7
^ⁿd	ⁿd	7
m$	m	6
_	+	6
^ᵐb	ⁿb	6
ə	ə	6
^mʷ	mʷ	6
^ɛ	ɛ	5
p	p	5
t$	t	5
ŋ	ŋ	5
t͡s	ts	5
^r	r	5
b	b	4
^l	l	4
^a	a	3
^o	o	3
ɔ	ɔ	3
ʉ$	ʉ	3
β	β	3
^s	s	3
r$	r	3
g	g	3
ɛ$	ɛ	3
^ʧ	tʃ	3
mʷ	mʷ	3
ᵐb	ⁿb	3
t͡s$	ts	2
^ᵑg	ⁿg	2
v$	v	2
ɔ$	ɔ	2
z	z	2
ɾ$	ɾ	2
^ɔ	ɔ	1
^e	e	1
h	h	1
ns	n s	1
æ	æ	1
ɾ	ɾ	1
^h	h	1
ms	m s	1
vs	v s	1
^b	b	1
^t	t	1
k	k	1
th	tʰ	1
ð$	ð	1
ə$	ə	1
d$	d	1
^ᵐbʷ	ⁿbʷ	1
pʷ	pʷ	1
ŋs	ŋ s	1
ʊ	ʊ	1
p$	p	1
ʧ$	tʃ	1
d	d	1
h$	h	1
rs	r s	1
