Grapheme	IPA	Frequency
a	a	212
a$	a	68
i	i	67
u	u	63
o	o	59
r	r	53
u$	u	39
l	l	38
-	+	38
n	n	35
ᵑɡ	ⁿg	32
t	t	31
β	β	30
e	e	29
^t	t	27
_	+	26
^x	x	25
s	s	22
e$	e	19
^r	r	19
^m	m	19
m	m	18
^s	s	18
ŋ	ŋ	18
ɣ	ɣ	17
x$	x	16
o$	o	15
^ɸ	ɸ	14
^ⁿd	ⁿd	13
l$	l	12
^l	l	12
i$	i	10
w	w	9
^n	n	8
s$	s	8
^w	w	7
ᵐb	ⁿb	6
^u	u	6
x	x	6
ɸ	ɸ	5
^ŋʷ	ŋʷ	5
^k	k	5
ⁿd	ⁿd	5
xʷ	xʷ	4
^ᵐb	ⁿb	4
n$	n	4
^e	e	4
t̪ʰ$	t̪ʰ	3
d	d	3
βʷ	βʷ	3
m$	m	3
k	k	3
b	b	3
^ᵑɡʷ	ⁿgʷ	3
^xʷ	xʷ	3
ᵑɡʷ	ⁿgʷ	3
ŋʷ	ŋʷ	3
^o	o	3
r$	r	3
t$	t	2
_ⁿd	+ ⁿd	2
^i	i	2
j	j	2
^tʰ	tʰ	2
ɸ$	ɸ	2
mʷ	mʷ	2
ŋ$	ŋ	2
^ɸʷ	ɸʷ	2
ᵐbʷ	ⁿbʷ	2
tʰ	tʰ	1
^b	b	1
^a	a	1
kʰ	kʰ	1
ɡ	g	1
ᵑg	ⁿg	1
^z	z	1
^mʷ	mʷ	1
tʰ$	tʰ	1
u̥$	u̥	1
^h	h	1
^ᵐbʷ	ⁿbʷ	1
^j	j	1
k$	k	1
t̻	t̻	1
rᵑ	rⁿ	1
ɡʷ	gʷ	1
^ŋ	ŋ	1
sw	sʷ	1
