Grapheme	IPA	Frequency
-	+	150
a	a	136
u	u	82
^n	n	70
i	i	64
o	o	51
^t	t	51
n	n	46
l	l	44
n$	n	41
ɛ	ɛ	36
v	v	31
h	h	30
ɪ	ɪ	27
e$	e	26
t	t	25
ɾ	ɾ	23
r	r	22
^-	NULL	21
m	m	20
ᵐb	ⁿb	18
ð	ð	16
ɣ	ɣ	15
l$	l	14
a$	a	14
e	e	10
s	s	9
t$	t	8
k	k	8
^h	h	7
ɾ$	ɾ	7
ŋ	ŋ	6
x$	x	6
ð$	ð	5
r$	r	5
i$	i	5
g	g	5
s$	s	5
ɸ$	ɸ	5
o$	o	4
_	+	4
p	p	4
ɛ$	ɛ	3
ŋ$	ŋ	3
h$	h	3
^u	u	3
d	d	2
^ɣ	ɣ	2
^k	k	2
^l	l	2
^x	x	2
b	b	2
ə	ə	2
ɔ$	ɔ	2
p$	p	2
u$	u	2
^w	w	1
rr	rː 	1
^i	i	1
^a	a	1
^s	s	1
_ⁿd	+ ⁿd	1
^m	m	1
β	β	1
ⁿd	ⁿd	1
d$	d	1
ʒ	ʒ	1
ɣ$	ɣ	1
b$	b	1
mʷ	mʷ	1
ɾs	ɾ s	1
w	w	1
m$	m	1
^p	p	1
ɔ	ɔ	1
$	NULL	1
ɬ$	ɬ	1
z	z	1
