Grapheme	IPA	Frequency
a	a	173
-	+	122
^h	h	62
u	u	58
ɛ	ɛ	51
l	l	49
^-	NULL	45
i	i	44
v	v	41
m	m	39
o	o	37
r	r	33
n	n	28
s	s	24
t	t	24
e$	e	24
g	g	22
ŋ	ŋ	22
ᵐb	ⁿb	22
^i	i	20
a$	a	15
i$	i	15
e	e	15
ə$	ə	14
ɪ	ɪ	13
u$	u	13
s$	s	12
l$	l	11
ʊ	ʊ	11
ð	ð	10
ə	ə	10
_	+	9
r$	r	9
n$	n	9
k$	k	9
^a	a	9
z	z	9
ɛ$	ɛ	8
ⁿd	ⁿd	8
k	k	8
^s	s	7
^l	l	6
ɔ$	ɔ	6
w	w	6
β	β	6
mʷ	mʷ	6
aː	aː	5
^t	t	5
^k	k	5
ŋ$	ŋ	5
m$	m	4
ᵑg	ⁿg	4
^n	n	4
^ᵑg	ⁿg	3
ᵑk$	ⁿk	3
ⁿdʳ	ⁿdʳ	3
t$	t	3
ɡ	g	3
^ⁿd	ⁿd	2
^ŋ	ŋ	2
d	d	2
t˺$	t̚	2
š	ʃ	2
^ɛ	ɛ	2
ɪ$	ɪ	2
f	f	2
ɔ	ɔ	2
ʉ	ʉ	2
^m	m	2
p$	p	2
p˺$	p̚	2
kʰ$	kʰ	2
ɬ$	ɬ	1
ⁿ	ⁿ/n	1
œ	œ	1
^r	r	1
tⁿ$	ⁿt	1
t͡s	ts	1
b	b	1
rs	r s	1
^ᵐb	ⁿb	1
βʷ	βʷ	1
š$	ʃ	1
d$	d	1
^e	e	1
æ	æ	1
ð$	ð	1
ɺ	ɺ	1
ʧ	tʃ	1
^d	d	1
aˑ	aˑ	1
ɣ	ɣ	1
ɾ	ɾ	1
b$	b	1
_ⁿdʳ	+ ⁿdʳ	1
mᵇ$	ⁿb	1
rw	rʷ	1
ᵐbʷ	ⁿbʷ	1
v$	v	1
p	p	1
