Grapheme	IPA	Frequency
a	a	112
-	+	99
e$	e	66
^n	n	66
^-	NULL	58
i	i	54
u	u	49
l	l	47
o	o	42
t	t	42
n	n	42
ɛ	ɛ	39
m	m	32
x	x	25
ɪ	ɪ	23
s	s	21
e	e	20
ŋ	ŋ	18
ð	ð	15
w	w	13
s$	s	13
v	v	12
ᵑg	ⁿg	12
^k	k	12
ᵐʙ	ⁿʙ	11
ᵐb	ⁿb	11
_	+	10
o$	o	10
ʔ$	ʔ	10
i$	i	9
ɔ$	ɔ	9
n$	n	9
p	p	9
k	k	9
mʷ	mʷ	8
x$	x	8
l$	l	7
^m	m	6
ɔ	ɔ	6
a$	a	6
r	r	5
β	β	5
t$	t	4
$	NULL	4
m$	m	3
^ⁿd	ⁿd	3
ɛ$	ɛ	3
p$	p	3
ⁿd	ⁿd	3
ə	ə	3
^x	x	2
xw	xʷ	2
^d	d	2
^i	i	2
-$	NULL	2
^ᵐb	ⁿb	2
^w	w	2
ʔ	ʔ	2
^t	t	2
^l	l	2
ᵑɡ	ⁿg	2
ʉ	ʉ	2
^p	p	2
j	j	2
^ŋ	ŋ	2
^ɛ	ɛ	2
^s	s	1
^ð	ð	1
__	+	1
^v	v	1
ʌ	ʌ	1
nw	nʷ	1
ns	n s	1
xs	x s	1
aa	aː	1
p˺$	p̚	1
^o	o	1
k$	k	1
u$	u	1
