Grapheme	IPA	Frequency
a	a	69
^n	n	37
ɛ	ɛ	29
r	r	24
t	t	23
i	i	23
n	n	22
l	l	21
i$	i	20
n$	n	18
u	u	17
^i	i	15
a$	a	15
v	v	12
p	p	11
ɪ	ɪ	9
ə	ə	9
t$	t	9
m	m	8
l$	l	8
^l	l	8
k$	k	7
^x	x	7
^t	t	7
e$	e	7
^h	h	7
u$	u	6
r$	r	6
^a	a	5
m$	m	5
^m	m	5
o$	o	5
ɣ	ɣ	5
e	e	5
k	k	4
_	+	4
^w	w	4
^k	k	3
^p	p	3
ⁿd	ⁿd	3
x$	x	3
aa	aː	3
w	w	3
p$	p	3
ð	ð	2
^s	s	2
d	d	2
^v	v	2
^ʃ	ʃ	2
v$	v	2
^ⁿd	ⁿd	2
^f	f	2
x	x	2
ⁿdʳ	ⁿdʳ	2
ʃ	ʃ	2
^r	r	2
s	s	2
s$	s	2
^e	e	1
^ⁿdʳ	ⁿdʳ	1
^ɛ	ɛ	1
^u	u	1
^mʷ	mʷ	1
aʰ$	a ʰ/h	1
nn	n n	1
ð$	ð	1
pʷ	pʷ	1
o	o	1
