Grapheme	IPA	Frequency
-	+	132
ɛ	ɛ	67
a	a	66
o	o	62
i	i	55
^n	n	54
m	m	47
^m	m	47
r	r	42
l	l	36
ɪ	ɪ	34
u	u	31
k$	k	30
t	t	27
n$	n	25
i$	i	22
s	s	20
e	e	19
v	v	18
p	p	15
n	n	14
^-	NULL	12
l$	l	11
ʉ	ʉ	11
r$	r	11
e$	e	10
w	w	9
_	+	8
ʧ	tʃ	8
ŋ$	ŋ	8
s$	s	8
a$	a	7
t$	t	7
ŋ	ŋ	7
^b	b	6
^ⁿd	ⁿd	6
β	β	6
u$	u	5
m$	m	5
^r	r	5
ə	ə	5
^ɛ	ɛ	4
^o	o	4
ɔ$	ɔ	4
^k	k	4
t͡s	ts	4
ʊ	ʊ	4
^l	l	4
ʉ$	ʉ	3
^s	s	3
^ᵐb	ⁿb	3
^ʧ	tʃ	3
o$	o	3
k	k	3
^e	e	2
^a	a	2
t͡s$	ts	2
ɔ	ɔ	2
^ᵑg	ⁿg	2
ms	m s	2
p$	p	2
^mʷ	mʷ	2
ɛ$	ɛ	2
β$	β	2
^ɔ	ɔ	1
g	g	1
^ⁿt͡s	ⁿts	1
b	b	1
ns	n s	1
^h	h	1
ɸ$	ɸ	1
ᵐb	ⁿb	1
vs	v s	1
^t	t	1
ŋs	ŋ s	1
^ⁿt	ⁿt	1
ʧ$	tʃ	1
^p	p	1
rs	r s	1
