Grapheme	IPA	Frequency
a	a	182
a$	a	84
i	i	69
i$	i	58
u	u	54
r	r	50
o	o	43
t	t	36
e	e	34
l	l	33
^t	t	32
n	n	32
s	s	31
u$	u	26
ŋ	ŋ	24
m	m	21
_	+	21
^l	l	20
ɣ	ɣ	19
^s	s	17
k	k	17
w	w	16
β	β	16
^m	m	16
^x	x	16
o$	o	15
e$	e	15
^r	r	10
^f	f	10
^ɸ	ɸ	8
ⁿd	ⁿd	8
^ⁿd	ⁿd	8
^w	w	8
x	x	7
^k	k	6
-	+	6
^n	n	5
^i	i	5
f	f	5
^ᵐb	ⁿb	4
v	v	4
^u	u	4
^ᵏpʷ	kpʷ	4
^a	a	4
^o	o	4
ɸ	ɸ	3
^kʷ	kʷ	3
ɰʷ	ɰʷ	3
ᵐb	ⁿb	3
ᵏpʷ	kpʷ	3
ɡ	g	2
^ŋʷ	ŋʷ	2
d	d	2
^ᵐbʷ	ⁿbʷ	2
kʷ	kʷ	2
^mʷ	mʷ	2
ŋʷ	ŋʷ	2
õ	õ	2
^ɰʷ	ɰʷ	2
^e	e	2
t$	t	1
m$	m	1
rw	rʷ	1
^d	d	1
ɪ	ɪ	1
^β	β	1
^ᵑɡʷ	ⁿgʷ	1
sw	sʷ	1
ɰ	ɰ	1
lw	lʷ	1
æ	æ	1
^ã	ã	1
tᵏ	tk	1
pʷ	pʷ	1
ayi	a j i	1
$	NULL	1
rs	r s	1
^ɡʷ	gʷ	1
^ŋ	ŋ	1
aiʲ	ai j	1
^xʷ	xʷ	1
