Grapheme	IPA	Frequency
a	a	160
i	i	60
a$	a	60
u	u	46
e	e	42
r	r	41
u$	u	40
l	l	38
i$	i	38
^x	x	34
o	o	34
n	n	34
t	t	33
o$	o	29
s	s	23
^t	t	22
β	β	21
^m	m	21
^ɸ	ɸ	20
ɣ	ɣ	18
^s	s	17
m	m	15
ŋ	ŋ	15
e$	e	14
^l	l	13
x	x	12
^mʷ	mʷ	11
ᵑɡ	ⁿg	10
ⁿd	ⁿd	9
ɪ$	ɪ	9
ᵐb	ⁿb	8
^ᵑɡ	ⁿg	8
^ᵐbʷ	ⁿbʷ	8
^r	r	8
ɸ	ɸ	7
^a	a	7
^ᵐb	ⁿb	6
ʊ$	ʊ	5
ɸʷ	ɸʷ	4
βʷ	βʷ	4
^ŋ	ŋ	4
^n	n	4
ᵐbʷ	ⁿbʷ	4
^ⁿd	ⁿd	4
mʷ	mʷ	4
^i	i	3
^w	w	3
ɛ	ɛ	2
_	+	2
aiʲ	ai j	1
ã	ã	1
ã$	ã	1
^j	j	1
ʊ	ʊ	1
ɣⁱ	ɣʲ	1
aʰ$	a ʰ/h	1
^o	o	1
^u	u	1
ɡ	g	1
^ɣ	ɣ	1
ɪ	ɪ	1
^ɛ	ɛ	1
^e	e	1
u̥$	u̥	1
ɛ$	ɛ	1
