Grapheme	IPA	Frequency
a	a	92
^-	NULL	65
ɛ	ɛ	58
r	r	55
i	i	55
-	+	52
o	o	48
n$	n	41
m	m	34
u	u	32
^n	n	31
e	e	26
t	t	24
n	n	24
e$	e	24
ɣ	ɣ	23
i$	i	19
ɾ	ɾ	16
f	f	15
^x	x	14
s	s	14
ᵐb	ⁿb	13
^r	r	12
v	v	11
ŋ	ŋ	9
r$	r	9
^ᵐb	ⁿb	9
t͡ʃ	tʃ	9
β	β	8
s$	s	8
u$	u	8
ŋ$	ŋ	8
m$	m	7
x$	x	7
ɾ$	ɾ	7
p	p	6
^m	m	6
t͡ʃ$	tʃ	5
_	+	5
^s	s	5
l	l	5
ɡ	g	5
t$	t	5
o$	o	4
^t	t	4
^a	a	4
ɪ	ɪ	4
f$	f	4
ᵐʙ	ⁿʙ	4
x	x	3
ʊ	ʊ	3
ɔ$	ɔ	3
^t͡ʃ	tʃ	3
t˺$	t̚	3
^f	f	3
^ⁿd	ⁿd	3
v$	v	3
a$	a	2
ᵑg	ⁿg	2
^k	k	2
^fʷ	fʷ	2
^l	l	2
ᵐp	ⁿp	2
$	NULL	2
g	g	2
ɛ$	ɛ	2
k	k	2
ə	ə	2
ʒ	ʒ	1
l$	l	1
rs	r s	1
^w	w	1
tw	tʷ	1
tt͡s	t ts	1
xs	x s	1
ᵐd	ⁿd	1
d	d	1
ⁿd	ⁿd	1
b	b	1
^ŋ	ŋ	1
^ⁿdʳ	ⁿdʳ	1
-$	NULL	1
^b	b	1
^ʃ	ʃ	1
ʃ	ʃ	1
^ᵑg	ⁿg	1
βs	β s	1
h$	h	1
^u	u	1
bʷ	bʷ	1
mᵗs	m ᵗ/t s	1
^e	e	1
^h	h	1
fʷ	fʷ	1
