Grapheme	IPA	Frequency
a	a	152
a$	a	78
u	u	71
i	i	71
l	l	63
n	n	60
r	r	52
e	e	49
m	m	40
o	o	38
^m	m	36
^k	k	30
^p	p	27
k	k	24
_	+	23
p	p	23
e$	e	21
g	g	20
o$	o	20
^l	l	19
j	j	19
ŋ	ŋ	18
t	t	17
u$	u	17
s	s	13
ɛ	ɛ	13
l$	l	13
^s	s	12
w	w	12
^t	t	10
^j	j	10
r$	r	10
s$	s	9
^n	n	9
v	v	9
ʷ	w	8
^o	o	7
i$	i	7
ʰ	h	6
^b	b	6
n$	n	6
k$	k	6
^w	w	6
ŋ$	ŋ	5
^a	a	5
^i	i	5
$	NULL	4
^ᵐb	ⁿb	4
aː	aː	4
p$	p	4
^mʷ	mʷ	4
m$	m	3
^	NULL	3
ɔ	ɔ	2
^ŋ	ŋ	2
j$	j	2
^oʰu	o h u	2
iː	iː	2
^u	u	2
^e	e	2
aʰu	a h u	1
^oʰi	o h i	1
ə$	ə	1
^v	v	1
ñ	ɲ	1
õ	õ	1
^kw	kʷ	1
ɜ	ɜ	1
iː$	iː	1
ᵐj	ⁿj	1
h	h	1
^r	r	1
ʰo	h o	1
aʷe	a w e	1
ⁿd	ⁿd	1
pʷ	pʷ	1
^aʰu	a h u	1
^d	d	1
ɑ	ɑ	1
