Grapheme	IPA	Frequency
a	a	310
i	i	154
o	o	107
^n	n	98
t	t	88
e	e	85
l	l	75
m	m	74
n	n	70
^k	k	62
_	+	59
u	u	55
ŋ	ŋ	48
r	r	46
k	k	44
n$	n	43
m$	m	39
^m	m	35
s	s	34
w	w	33
b	b	29
æ	æ	28
d	d	27
ʔ	ʔ	25
h	h	24
g	g	22
v	v	21
j	j	20
l$	l	19
ŋ$	ŋ	19
o$	o	18
u$	u	17
t$	t	17
a$	a	16
^l	l	15
^i	i	14
i$	i	13
e$	e	13
ɪ	ɪ	12
r$	r	11
^t	t	10
k$	k	10
h$	h	9
$	NULL	8
f	f	8
th	tʰ	7
^ŋ	ŋ	7
ʔ$	ʔ	4
^a	a	4
^e	e	3
ͻ	ɔ	3
f$	f	3
k_̚	k	3
^p	p	3
a:	aː	2
bw	bʷ	2
^æ	æ	2
mw	mʷ	2
s$	s	2
^b	b	2
^s	s	2
ʊ	ʊ	2
^o	o	2
ph	pʰ	2
p_̚	p	2
ə	ə	1
ɸ	ɸ	1
p	p	1
p$	p	1
o:	oː	1
^w	w	1
^mw	mʷ	1
^ɪ	ɪ	1
^h	h	1
^e:	eː	1
ʌ	ʌ	1
i:$	iː	1
u:$	uː	1
