Grapheme	IPA	Frequency
a	a	140
-	+	140
^n	n	71
u	u	64
i	i	60
^i	i	55
t	t	52
o	o	47
l	l	38
m	m	33
ɛ	ɛ	31
ɪ	ɪ	30
n$	n	29
s	s	29
e	e	28
n	n	26
r	r	25
v	v	22
a$	a	22
ɣ	ɣ	19
_	+	16
ⁿd	ⁿd	16
r$	r	16
^-	NULL	14
ŋ	ŋ	14
^a	a	13
s$	s	11
l$	l	11
ᵐb	ⁿb	11
x$	x	10
u$	u	9
β	β	9
i$	i	9
e$	e	9
k	k	9
ᵑg	ⁿg	8
t$	t	8
x	x	7
ᵐʙ	ⁿʙ	7
m$	m	6
ᵑk	ⁿk	5
ⁿdʳ	ⁿdʳ	4
^ᵑg	ⁿg	4
k$	k	4
$	NULL	4
ə	ə	3
vʷ	vʷ	3
ʊ	ʊ	3
g	g	3
^m	m	3
ŋ$	ŋ	3
ᵑk$	ⁿk	3
o$	o	3
p˺$	p̚	3
^s	s	2
ʒ$	ʒ	2
^l	l	2
^e	e	2
ᵑɡ	ⁿg	2
p	p	2
ð	ð	2
d	d	2
^ᵐb	ⁿb	2
pʷ	pʷ	2
^t	t	2
ɾ	ɾ	2
b	b	2
v$	v	2
p$	p	2
ɬ$	ɬ	1
^b	b	1
^mʷ	mʷ	1
^ᵑɡ	ⁿg	1
ⁿdʳ$	ⁿdʳ	1
^ᵐbʷ	ⁿbʷ	1
^ⁿdʳ	ⁿdʳ	1
ᵑd	ⁿd	1
xᵐb	x ⁿb	1
ⁿt͡s	ⁿts	1
^ⁿd	ⁿd	1
-$	NULL	1
^ᵐʙ	ⁿʙ	1
ᵐbʷ	ⁿbʷ	1
ɡ	g	1
^by	b y	1
ʉ	ʉ	1
lᵗ$	l ᵗ/t	1
ᵐᴩ	ⁿp	1
b$	b	1
t˺$	t̚	1
ɔ$	ɔ	1
z$	z	1
ɸ$	ɸ	1
w	w	1
z	z	1
^u	u	1
mᵇ	ⁿb	1
mᵇ$	ⁿb	1
ᴩ	p	1
ᵐbʳ	ⁿbʳ	1
βʷ	βʷ	1
ʁ$	ʁ	1
ʋ	ʋ	1
h	h	1
h$	h	1
vs	v s	1
ⁿd$	ⁿd	1
ⁿm	ⁿm	1
