Grapheme	IPA	Frequency
a	a	270
n	n	100
u	u	100
i	i	75
a$	a	69
o	o	67
_	+	64
r	r	63
l	l	54
t	t	46
ʔ	ʔ	46
e	e	45
β	β	43
^t	t	40
o$	o	35
s	s	30
^s	s	29
w	w	23
^β	β	22
^n	n	22
e$	e	21
s$	s	21
m$	m	21
^l	l	20
i$	i	20
u$	u	20
t͡ʃ	tʃ	20
p	p	17
n$	n	17
^p	p	16
j$	j	16
^r	r	15
^t͡ʃ	tʃ	14
k	k	12
^pʷ	pʷ	11
^mʷ	mʷ	11
m	m	10
^u	u	9
mʷ	mʷ	9
j	j	9
^a	a	9
aː	aː	9
^e	e	8
pʷ	pʷ	8
^w	w	8
^ʔ	ʔ	8
^i	i	8
l$	l	7
t$	t	6
w$	w	6
β$	β	6
^k	k	6
^m	m	5
^aː	aː	4
ʔ$	ʔ	3
^c	c	3
r$	r	2
^o	o	1
^v	v	1
t͡ʃ$	tʃ	1
c	c	1
p$	p	1
^j	j	1
sw	sʷ	1
^iː	iː	1
rs	r s	1
ls	l s	1
