Grapheme	IPA	Frequency
-	+	158
a	a	152
^n	n	79
ɛ	ɛ	65
u	u	63
i	i	53
o	o	53
n$	n	50
m	m	48
l	l	37
t	t	35
^-	NULL	30
r	r	30
^k	k	30
ɪ	ɪ	29
v	v	27
^i	i	22
n	n	20
s	s	19
ŋ	ŋ	18
m$	m	14
h$	h	14
u$	u	13
l$	l	13
_	+	12
e	e	12
i$	i	12
ⁿd	ⁿd	11
t$	t	11
ɣ	ɣ	10
ᵐb	ⁿb	10
x	x	10
ŋ$	ŋ	9
r$	r	9
o$	o	8
ᵐbʷ	ⁿbʷ	8
x$	x	7
aa	aː	7
^ᵑg	ⁿg	7
s$	s	7
^b	b	6
ⁿt͡ʃ	ⁿtʃ	6
w	w	6
t͡ʃ	tʃ	5
mʷ	mʷ	5
vʷ	vʷ	5
e$	e	4
ᵑg	ⁿg	4
a$	a	3
ⁿdʳ	ⁿdʳ	3
^a	a	3
h	h	3
p˺$	p̚	3
ⁿt͡s	ⁿts	3
^m	m	3
f	f	3
^t	t	3
ʔ$	ʔ	3
β	β	2
b	b	2
ɔ$	ɔ	2
^l	l	2
ə	ə	2
^ᵐb	ⁿb	2
rw	rʷ	2
ʔ	ʔ	2
ᵑɡ	ⁿg	2
ɬ$	ɬ	1
ʊ	ʊ	1
ʉ	ʉ	1
^ii$	iː	1
_ⁿdʳ	+ ⁿdʳ	1
^ⁿɡ	ⁿg	1
t͡s	ts	1
t˺$	t̚	1
ⁿɡ	ⁿg	1
æ	æ	1
z	z	1
ɛ$	ɛ	1
ɸ$	ɸ	1
^g	g	1
mᵇ$	ⁿb	1
ɔ	ɔ	1
ɣ$	ɣ	1
f$	f	1
