Grapheme	IPA	Frequency
a	a	90
ɛ	ɛ	59
i	i	42
l	l	34
^s	s	32
m$	m	31
t	t	29
o	o	27
n$	n	26
ɪ	ɪ	26
t$	t	24
a$	a	24
n	n	23
u	u	20
ɔ	ɔ	19
^w	w	18
^h	h	18
r	r	17
m	m	16
^k	k	16
i$	i	15
^t	t	13
k	k	13
k$	k	13
^l	l	12
^f	f	11
_	+	10
^b	b	10
s$	s	9
^n	n	9
^r	r	9
^m	m	9
p$	p	9
^d	d	9
s	s	9
d	d	8
f$	f	7
f	f	7
^j	j	6
^p	p	6
u$	u	5
l$	l	5
p	p	5
g	g	4
o$	o	4
w	w	4
dᵗ$	dᵗ/d	4
b	b	4
ʊ	ʊ	4
v	v	3
e	e	3
^a	a	3
d$	d	3
ŋ$	ŋ	3
^o	o	2
ŋw	ŋʷ	2
e$	e	2
ʧ$	tʃ	2
^g	g	2
ə	ə	2
ɔ$	ɔ	1
^tw	tʷ	1
z	z	1
ls	l s	1
j	j	1
^ə	ə	1
^ɪ	ɪ	1
ns	n s	1
ks	k s	1
ʧ	tʃ	1
ʃ$	ʃ	1
lw	lʷ	1
^y	j	1
ɛ$	ɛ	1
tw	tʷ	1
ⁿd	ⁿd	1
p˺$	p̚	1
^sw	sʷ	1
