Grapheme	IPA	Frequency
a	a	122
ɛ	ɛ	93
^n	n	67
m	m	48
o	o	47
u	u	38
l	l	35
t	t	34
r	r	31
^i	i	30
v	v	29
e$	e	28
n$	n	28
n	n	26
i	i	24
ə	ə	23
s	s	22
^w	w	20
l$	l	18
ŋ	ŋ	17
ɪ	ɪ	17
ᵐb	ⁿb	15
^m	m	14
ɣ	ɣ	14
t$	t	13
e	e	13
s$	s	12
ɛ$	ɛ	12
æ	æ	11
i$	i	10
a$	a	8
x$	x	8
^l	l	7
o$	o	6
ŋ$	ŋ	6
z	z	6
^ᵑɡ	ⁿg	6
ⁿd	ⁿd	5
ʊ	ʊ	5
^s	s	5
^t	t	5
b$	b	5
r$	r	5
^a	a	4
^r	r	4
ᵑɡ	ⁿg	4
vʷ	vʷ	4
w	w	4
mʷ	mʷ	4
u$	u	3
^ɣ	ɣ	3
m$	m	3
j	j	3
_	+	3
β	β	2
p$	p	2
-	+	2
^j	j	2
ᵐbʷ	ⁿbʷ	2
ⁿdʳ	ⁿdʳ	2
ɔ	ɔ	2
βs	β s	1
^h	h	1
ʉ	ʉ	1
^ⁿd	ⁿd	1
lw	lʷ	1
k	k	1
ɣs	ɣ s	1
p˺$	p̚	1
^mʷ	mʷ	1
vs	v s	1
xs	x s	1
b	b	1
d	d	1
β$	β	1
^ᵐb	ⁿb	1
ɳ	ɳ	1
ɔ$	ɔ	1
$	NULL	1
bs	b s	1
^v	v	1
^u	u	1
v$	v	1
k$	k	1
