Grapheme	IPA	Frequency
a	a	116
a$	a	110
u	u	67
i	i	62
l	l	62
n	n	57
r	r	48
e	e	44
j	j	41
o	o	38
k	k	37
^m	m	36
m	m	34
^o	o	29
ŋ	ŋ	29
^k	k	28
g	g	24
p	p	22
^l	l	18
aː	aː	18
s	s	18
i$	i	18
^p	p	17
^n	n	16
ɛ	ɛ	15
^s	s	14
o$	o	14
l$	l	13
_	+	12
t	t	11
e$	e	11
^j	j	11
w	w	9
u$	u	9
^t	t	8
ɑ	ɑ	8
v	v	7
^w	w	7
^i	i	7
j$	j	6
ʰ	h	6
$	NULL	5
ɔ	ɔ	5
ñ	ɲ	5
^ɔ	ɔ	5
iː	iː	5
r$	r	5
oː	oː	4
h	h	4
uː	uː	4
n$	n	4
^ᵐb	ⁿb	3
ⁱ	i	3
g$	g	3
p$	p	3
^oʰu	o h u	3
kw	kʷ	3
aʰu	a h u	2
ɑː	ɑː	2
eː	eː	2
ɔ$	ɔ	2
^u	u	2
^b	b	2
ⁿd	ⁿd	2
mw	mʷ	1
a:	aː	1
ᵉ	e	1
a:$	aː	1
õ	õ	1
ⁿt	ⁿt	1
ɪ$	ɪ	1
ʷ	w	1
^r	r	1
o:	oː	1
iː$	iː	1
ɒːj	ɒːi̯	1
ʋ	ʋ	1
s$	s	1
ᵐb	ⁿb	1
