Grapheme	IPA	Frequency
-	+	116
a	a	97
i	i	59
u	u	55
o	o	48
l	l	40
^n	n	38
ɪ	ɪ	36
r	r	33
s	s	32
ɣ	ɣ	31
ɛ	ɛ	30
^i	i	27
m	m	27
n	n	24
v	v	23
^-	NULL	22
t	t	20
n$	n	20
k$	k	20
_	+	19
a$	a	14
^h	h	14
l$	l	13
ɾ	ɾ	13
e	e	12
s$	s	12
u$	u	10
t$	t	10
ŋ	ŋ	10
^m	m	10
x$	x	9
p	p	9
^ⁿʒ	ⁿʒ	9
^l	l	8
w	w	8
m$	m	6
k	k	6
e$	e	6
ɸ$	ɸ	6
ə	ə	5
mʷ	mʷ	5
r$	r	4
i$	i	4
^ⁿz	ⁿz	4
^w	w	4
t͡s	ts	4
ŋ$	ŋ	4
b$	b	4
ɾ$	ɾ	3
^k	k	3
^x	x	3
b	b	3
^v	v	3
^ⁿd	ⁿd	3
h	h	3
æ	æ	3
t͡s$	ts	3
ʉ	ʉ	3
o$	o	3
p$	p	3
ɘ	ɘ	3
ᵐb	ⁿb	2
v$	v	2
^ᵑg	ⁿg	2
^mʷ	mʷ	2
z	z	2
^ᵐb	ⁿb	2
g	g	2
^r	r	2
ã$	ã	2
^o	o	2
ɔ	ɔ	1
^ɪ	ɪ	1
u͂$	ũ	1
^s	s	1
^a	a	1
ms	m s	1
x	x	1
rs	r s	1
^ᵐbʷ	ⁿbʷ	1
ᵐbʷ	ⁿbʷ	1
vs	v s	1
ɔ͂$	ɔ̃	1
rh	rʰ	1
ʃ$	ʃ	1
^u	u	1
ʧ	tʃ	1
pʷ	pʷ	1
^t͡s	ts	1
ʧ$	tʃ	1
ə$	ə	1
ɛ$	ɛ	1
