Grapheme	IPA	Frequency
e	e	85
a	a	77
r	r	74
ø	ø	67
o	o	43
y	y	43
l	l	42
n$	n	36
ð	ð	32
n	n	31
^m	m	31
r$	r	30
i	i	29
^a	a	27
i$	i	26
x$	x	24
l$	l	22
t	t	21
^o	o	21
ɣ	ɣ	21
p$	p	21
ð$	ð	20
^j	j	19
_	+	18
e$	e	18
a$	a	18
k	k	18
u$	u	17
x	x	17
^e	e	17
ɛ	ɛ	17
β	β	17
m	m	16
s	s	16
^k	k	14
œ	œ	13
^t	t	13
^n	n	13
^r	r	12
j	j	11
ŋ	ŋ	11
ɑ	ɑ	11
^	NULL	10
ɾ	ɾ	10
p	p	10
ɒ	ɒ	10
^p	p	10
^s	s	9
^ɛ	ɛ	9
^w	w	9
^β	β	9
m$	m	9
^i	i	8
^ɣ	ɣ	8
u	u	7
^ɒ	ɒ	7
$	NULL	7
ðː	ðː	6
h	h	6
^l	l	6
β$	β	5
w	w	5
^y	y	5
s$	s	5
^u	u	5
ly	l y	5
^ð	ð	4
^x	x	4
ɛ$	ɛ	4
t$	t	3
^aː	aː	3
ɾ$	ɾ	3
tː	tː	3
ɡ	g	3
v	v	3
o$	o	3
ŋ$	ŋ	3
lː	lː	2
h$	h	2
k$	k	2
œ$	œ	2
c	c	2
j$	j	2
ɶ	ɶ	2
rs	r s	2
^c	c	2
^sw	sʷ	1
nː	nː	1
^ŋ	ŋ	1
θ$	θ	1
^b	b	1
f$	f	1
^lː	lː	1
^h	h	1
ms	m s	1
βː	βː	1
^ɔ	ɔ	1
ɲ	ɲ	1
^v	v	1
aː	aː	1
ls	l s	1
^ms	m s	1
^iː	iː	1
sː	sː	1
