Grapheme	IPA	Frequency
a	a	88
i	i	48
^m	m	40
u	u	39
e	e	39
n$	n	39
l	l	35
m	m	25
b	b	24
n	n	15
e$	e	15
o	o	15
a$	a	14
^o	o	14
f	f	13
m$	m	13
ɾ	ɾ	13
p	p	13
t	t	12
i$	i	12
k	k	12
^s	s	11
t$	t	11
^f	f	11
^t	t	11
l$	l	10
s	s	10
s$	s	9
ŋ	ŋ	9
c	c	8
o$	o	8
h	h	8
^b	b	7
j	j	7
^l	l	7
^k	k	7
^a	a	7
ɪ	ɪ	6
^p	p	6
f$	f	4
^n	n	4
k$	k	4
^e	e	4
^i	i	4
u$	u	3
^ɪ	ɪ	3
^ɡ	g	3
^c	c	3
p$	p	3
d	d	2
ɪ$	ɪ	2
x	x	2
ɡ	g	2
^u	u	2
ŋ$	ŋ	2
w	w	2
xs	x s	2
v	v	2
r	r	2
fs	f s	1
ls	l s	1
^ŋ	ŋ	1
^d	d	1
ɾs	ɾ s	1
^u:	uː	1
e:	eː	1
ʊ	ʊ	1
^w	w	1
u:	uː	1
ə	ə	1
ms	m s	1
^mw	mʷ	1
β	β	1
