Grapheme	IPA	Frequency
a	a	288
a$	a	106
u	u	93
o	o	89
i	i	85
l	l	82
r	r	82
e	e	77
n	n	72
β	β	68
t	t	60
m	m	58
_	+	45
^t	t	40
^a	a	36
^m	m	33
e$	e	32
s	s	30
^p	p	30
u$	u	27
o$	o	24
^l	l	23
m$	m	22
p	p	21
k	k	21
i$	i	19
^k	k	19
w	w	17
^r	r	14
j	j	14
^β	β	14
aː	aː	12
^s	s	12
ɦ	ɦ	12
^pʷ	pʷ	11
t$	t	10
^w	w	10
j$	j	9
n$	n	9
^i	i	7
s$	s	7
^n	n	7
c	c	7
t͡s̠	ts̠̠	6
β$	β	6
l$	l	5
^t͡s̠	ts̠̠	5
^ʔ	ʔ	5
^u	u	4
mʷ	mʷ	4
pʷ	pʷ	4
w$	w	4
ɣ	ɣ	3
^j	j	3
^t͡ʃ	tʃ	3
^mʷ	mʷ	3
^ɦ	ɦ	3
ʔ	ʔ	3
t͡ʃ	tʃ	2
t͡s	ts	2
p$	p	2
r$	r	2
^o	o	2
ŭ	ŭ	2
ŭ$	ŭ	2
.	NULL	1
^v	v	1
^c	c	1
^eː	eː	1
ŏ$	ŏ	1
$	NULL	1
ɪ$	ɪ	1
^e	e	1
^aː	aː	1
<̝>	?	1
