Grapheme	IPA	Frequency
a	a	210
-	+	124
^n	n	86
u	u	64
r	r	50
i	i	37
ŋ	ŋ	35
i$	i	34
m	m	33
ɣ	ɣ	30
ɪ	ɪ	29
v	v	28
n	n	26
n$	n	26
^-	NULL	26
ɛ	ɛ	23
o	o	22
s	s	22
k$	k	20
l	l	20
ə	ə	19
p	p	17
ᵐb	ⁿb	17
ʧ	tʃ	16
^a	a	15
k	k	14
t	t	14
r$	r	13
_	+	13
e	e	11
^ŋ	ŋ	9
u$	u	9
w	w	9
e$	e	9
^r	r	8
s$	s	7
ŋ$	ŋ	7
l$	l	6
m$	m	6
o$	o	6
ʧ$	tʃ	5
ɾ$	ɾ	5
^ⁿdʳ	ⁿdʳ	5
^m	m	5
ʊ	ʊ	5
ⁿdʳ	ⁿdʳ	5
b$	b	5
æ	æ	5
mʷ	mʷ	4
x$	x	4
a$	a	3
b	b	3
rs	r s	3
v$	v	3
^t	t	2
^ɣ	ɣ	2
^ⁿt	ⁿt	2
ɾ	ɾ	2
ᵑg	ⁿg	2
^ᵐb	ⁿb	2
^l	l	2
^mʷ	mʷ	2
^k	k	2
^p	p	2
ⁿdʳ$	ⁿdʳ	2
ʉ	ʉ	2
t$	t	2
^ᵑg	ⁿg	2
^s	s	1
^æ	æ	1
^h	h	1
^ᵐbʷ	ⁿbʷ	1
-$	NULL	1
ns	n s	1
^x	x	1
p$	p	1
z	z	1
j	j	1
vh	vʰ	1
^w	w	1
_ⁿdʳ	+ ⁿdʳ	1
β$	β	1
vʷ	vʷ	1
ɛ$	ɛ	1
ð	ð	1
h	h	1
vs	v s	1
χ$	χ	1
ɡ	g	1
ms	m s	1
x	x	1
š	ʃ	1
ɔ$	ɔ	1
