Grapheme	IPA	Frequency
a	a	78
-	+	62
^n	n	37
ɛ	ɛ	29
t	t	27
l	l	25
n	n	25
r	r	24
i	i	24
i$	i	21
u	u	19
^-	NULL	18
n$	n	17
^i	i	14
a$	a	14
v	v	14
p	p	13
m	m	9
ɪ	ɪ	9
ə	ə	9
t$	t	9
k$	k	7
l$	l	7
e$	e	7
u$	u	6
^a	a	6
r$	r	6
ɣ	ɣ	6
x	x	6
w	w	6
^h	h	6
m$	m	5
o$	o	5
-$	NULL	5
^l	l	5
^t	t	5
e	e	5
^m	m	4
k	k	4
_	+	4
^k	k	3
^x	x	3
^p	p	3
ⁿd	ⁿd	3
x$	x	3
p$	p	3
s	s	3
ð	ð	2
d	d	2
^ʃ	ʃ	2
^ⁿd	ⁿd	2
^f	f	2
ⁿdʳ	ⁿdʳ	2
ʃ	ʃ	2
^r	r	2
s$	s	2
^s	s	1
^v	v	1
^e	e	1
^ⁿdʳ	ⁿdʳ	1
^ɛ	ɛ	1
^u	u	1
^mʷ	mʷ	1
aʰ$	a ʰ/h	1
nn	n n	1
aa	aː	1
ð$	ð	1
^w	w	1
v$	v	1
pʷ	pʷ	1
h	h	1
o	o	1
