Grapheme	IPA	Frequency
a	a	124
-	+	85
^n	n	71
^-	NULL	68
o	o	64
u	u	57
l	l	51
t	t	46
ɛ	ɛ	45
m	m	42
n	n	40
i	i	39
e$	e	38
ɪ	ɪ	32
e	e	28
x	x	27
s	s	25
ᵐb	ⁿb	21
ð	ð	20
w	w	19
v	v	18
n$	n	18
_	+	16
^k	k	15
ɛ$	ɛ	15
i$	i	13
x$	x	13
s$	s	12
ᵑg	ⁿg	12
p	p	12
a$	a	11
ɔ$	ɔ	10
l$	l	9
ŋ	ŋ	8
o$	o	8
ʔ$	ʔ	8
k	k	7
β	β	7
p$	p	7
m$	m	6
^m	m	6
r	r	6
ɔ	ɔ	6
^ⁿd	ⁿd	5
ᵑɡ	ⁿg	5
ⁿd	ⁿd	5
t$	t	5
ə	ə	4
ɣ	ɣ	4
ᵐʙ	ⁿʙ	4
ʔ	ʔ	4
$	NULL	4
^x	x	3
ə$	ə	3
^s	s	3
^i	i	3
^ᵐb	ⁿb	3
u$	u	2
^t	t	2
mʷ	mʷ	2
g	g	2
^w	w	2
^ð	ð	2
ʉ	ʉ	2
__	+	1
h$	h	1
d	d	1
ᵑk$	ⁿk	1
^v	v	1
aː	aː	1
^p	p	1
h	h	1
^l	l	1
nw	nʷ	1
ŋ$	ŋ	1
ᵐbʷ	ⁿbʷ	1
xw	xʷ	1
ns	n s	1
ɸ	ɸ	1
ᵑk	ⁿk	1
xs	x s	1
_ⁿd	+ ⁿd	1
j	j	1
^ŋ	ŋ	1
š$	ʃ	1
ᵐm	ⁿm	1
ʒ$	ʒ	1
