Grapheme	IPA	Frequency
a	a	140
-	+	73
^-	NULL	55
r	r	48
v	v	40
ɪ	ɪ	39
o	o	39
u	u	38
i	i	37
n$	n	33
i$	i	32
m	m	32
^n	n	27
ɛ	ɛ	26
r$	r	25
ɣ	ɣ	24
n	n	23
s	s	23
ə	ə	23
æ	æ	19
p	p	17
ʧ	tʃ	16
e	e	16
ŋ	ŋ	16
l	l	16
x	x	15
^m	m	14
t	t	14
ŋ$	ŋ	13
ʊ	ʊ	12
^x	x	12
_	+	10
x$	x	10
k	k	9
ᵐb	ⁿb	9
s$	s	9
e$	e	8
u$	u	8
^ŋ	ŋ	8
^h	h	8
o$	o	8
ʧ$	tʃ	7
^s	s	7
ʉ	ʉ	7
ᵐbʷ	ⁿbʷ	7
^a	a	6
m$	m	5
w	w	5
v$	v	5
^o	o	4
^ⁿd	ⁿd	4
ᵑg	ⁿg	4
^l	l	4
a$	a	3
^t	t	3
mʷ	mʷ	3
^ᵐbʷ	ⁿbʷ	3
^ᵐb	ⁿb	3
vʷ	vʷ	3
^ᵐʙ	ⁿʙ	3
ᵐʙ	ⁿʙ	3
l$	l	3
^v	v	3
k$	k	2
ⁿdʳ	ⁿdʳ	2
j	j	2
^ᵑg	ⁿg	2
ᴩ$	p	2
^k	k	2
ᴩ	p	2
^i	i	1
^ɛ	ɛ	1
b	b	1
ns	n s	1
ⁿd	ⁿd	1
^ʧ	tʃ	1
^ɣ	ɣ	1
^n-n	n + n	1
^p	p	1
^mʷ	mʷ	1
ɪ$	ɪ	1
^fʷ	fʷ	1
ɔ	ɔ	1
t͡s	ts	1
t͡s$	ts	1
^ᴩ	p	1
rs	r s	1
t$	t	1
^r	r	1
ⁿdʳ$	ⁿdʳ	1
f	f	1
š	ʃ	1
ms	m s	1
$	NULL	1
