Grapheme	IPA	Frequency
a	a	113
a$	a	100
i	i	75
n	n	62
u	u	60
r	r	55
l	l	53
e	e	43
^m	m	41
m	m	39
o	o	37
^k	k	35
^p	p	34
j	j	27
p	p	19
k	k	18
e$	e	18
^l	l	17
o$	o	17
_	+	15
ɛ	ɛ	13
l$	l	13
i$	i	13
t	t	13
s	s	12
^s	s	12
^t	t	12
w	w	11
aː	aː	10
ʰ	h	9
^j	j	9
u$	u	9
ŋ	ŋ	8
s$	s	8
^w	w	7
^	NULL	7
g	g	7
r$	r	7
ñ	ɲ	6
^n	n	6
ʷ	w	6
^a	a	5
^o	o	5
ɔ	ɔ	4
p$	p	4
n$	n	4
uː	uː	4
^i	i	4
^ᵐb	ⁿb	3
ŋ$	ŋ	3
ᵐl	ⁿl	3
$	NULL	3
^mʷ	mʷ	3
k$	k	3
ʋ	ʋ	3
^u	u	3
ø	ø	2
ᵐp	ⁿp	2
aʷe	a w e	2
m$	m	2
oʰu	o h u	2
mʷ	mʷ	2
ə$	ə	2
ɑ	ɑ	2
h	h	2
a:	aː	2
mw	mʷ	1
^b	b	1
^ŋ	ŋ	1
^mw	mʷ	1
ʰo	h o	1
ns	n s	1
^ʋ	ʋ	1
eʰy	e h y	1
aʰu	a h u	1
eː	eː	1
ʲ	j	1
uʷe	u w e	1
o:	oː	1
g$	g	1
v	v	1
aʷi	a w i	1
ⁿd	ⁿd	1
^aʰu	a h u	1
j$	j	1
