Grapheme	IPA	Frequency
o	o	125
a	a	110
e	e	91
u	u	83
i	i	63
_	+	60
n	n	59
β	β	58
l	l	53
r	r	53
n$	n	44
t	t	43
k	k	40
ɒ	ɒ	38
^s	s	33
m	m	29
^t	t	28
^l	l	27
^m	m	27
β$	β	24
s	s	22
l$	l	21
ʔ$	ʔ	21
a$	a	20
r$	r	20
^r	r	19
k$	k	19
^k	k	19
^n	n	18
p	p	18
u$	u	18
t$	t	17
^p	p	17
^o	o	16
e$	e	15
s$	s	15
^β	β	14
^w	w	13
o$	o	13
i$	i	13
ʔ	ʔ	12
t͡ʃ	tʃ	11
^ɒ	ɒ	11
$	NULL	10
m$	m	9
w	w	9
^a	a	8
c	c	8
^t͡ʃ	tʃ	7
pʷ	pʷ	7
^e	e	7
^u	u	5
^ʔ	ʔ	5
^c	c	5
^pʷ	pʷ	4
p$	p	3
j$	j	3
ɛ	ɛ	3
^mʷ	mʷ	3
v	v	2
rs	r s	2
t͡ʃ$	tʃ	2
w$	w	2
ɣ	ɣ	1
ll	lː	1
iː	iː	1
d	d	1
^kw	kʷ	1
mʷ	mʷ	1
ɔ	ɔ	1
^v	v	1
rw	rʷ	1
^i	i	1
ɨ	ɨ	1
βs	β s	1
