Grapheme	IPA	Frequency
a	a	292
e	e	164
_	+	134
i	i	128
l	l	120
-	+	114
n	n	111
o	o	101
^n	n	80
u	u	80
t	t	74
v	v	64
r	r	55
x	x	53
m	m	50
n$	n	47
s	s	46
ɛ	ɛ	43
^-	NULL	40
^i	i	33
k$	k	30
i$	i	29
ɾ	ɾ	29
ŋ	ŋ	28
ɣ	ɣ	27
ə	ə	27
t$	t	25
^m	m	25
w	w	24
k	k	23
l$	l	22
m$	m	21
r$	r	19
^l	l	19
b	b	19
ɪ	ɪ	18
a$	a	18
^x	x	17
^s	s	16
s$	s	14
c	c	14
h	h	13
ᵐb	ⁿb	13
^v	v	12
^ŋ	ŋ	11
e$	e	11
u$	u	10
x$	x	10
p$	p	10
p	p	10
ⁿdʳ	ⁿdʳ	9
^t	t	9
ⁿd	ⁿd	8
^p	p	8
f	f	7
b$	b	7
o$	o	6
ŋ$	ŋ	6
^ɾ	ɾ	6
^k	k	5
^ᵐb	ⁿb	5
^ⁿd	ⁿd	5
h$	h	5
j	j	5
v$	v	5
mʷ	mʷ	5
^c	c	5
bʷ	bʷ	4
g	g	4
^w	w	4
f$	f	3
^ⁿdʳ	ⁿdʳ	3
ɛ$	ɛ	3
$	NULL	3
ⁿdʳ$	ⁿdʳ	2
iʰ$	i ʰ/h	2
^ⁿt	ⁿt	2
ɸ$	ɸ	2
^r	r	2
ɜ	ɜ	2
xw	xʷ	2
ɾ$	ɾ	2
pʷ	pʷ	2
ɾs	ɾ s	2
lw	lʷ	2
^pʷ	pʷ	2
__	+	1
^h	h	1
d	d	1
nh	nʰ	1
^tᵐb	t ⁿb	1
^b	b	1
ã$	ã	1
hʰ$	h	1
ɣs	ɣ s	1
dʳ$	dʳ	1
ⁿd$	ⁿd	1
ɛʰ$	ɛ ʰ/h	1
ᵐd	ⁿd	1
^bw	bʷ	1
iʲa	i j a	1
w$	w	1
uʷa	u w a	1
^ə	ə	1
^	NULL	1
ⁿ	ⁿ/n	1
u:	uː	1
^ɸ	ɸ	1
^a	a	1
ɾw	ɾʷ	1
^o	o	1
sw	sʷ	1
oʷ	o ʷ/w	1
o:	oː	1
