Grapheme	IPA	Frequency
a	a	97
-	+	91
^-	NULL	73
i	i	64
u	u	63
^n	n	55
l	l	52
o	o	44
m	m	41
n$	n	36
t	t	33
ɛ	ɛ	33
r	r	31
e	e	29
s	s	24
l$	l	23
ɪ	ɪ	20
v	v	19
ʉ	ʉ	18
ʔ$	ʔ	16
i$	i	16
ᵐb	ⁿb	16
^i	i	15
n	n	15
ʔ	ʔ	14
_	+	12
t$	t	12
s$	s	11
ŋ	ŋ	11
r$	r	11
ŋ$	ŋ	10
p$	p	10
ⁿd	ⁿd	9
β	β	8
o$	o	8
ᵑg	ⁿg	8
u$	u	7
mʷ	mʷ	7
w	w	7
h	h	7
m$	m	6
e$	e	6
ᵐbʷ	ⁿbʷ	6
^ⁿd	ⁿd	4
^a	a	4
h$	h	4
a$	a	4
^t	t	4
ᵑɡ	ⁿg	4
ə	ə	3
^m	m	3
^ᵐb	ⁿb	3
^ᵑg	ⁿg	3
ⁿdʳ	ⁿdʳ	3
^ᵐbʷ	ⁿbʷ	3
vʷ	vʷ	3
ɔ	ɔ	3
^l	l	3
p	p	3
ᵐʙ	ⁿʙ	3
^u	u	3
ᵑk$	ⁿk	2
^r	r	2
^v	v	2
^h	h	2
aa	aː	2
^d	d	1
^x	x	1
^e	e	1
aː	aː	1
^ɪ	ɪ	1
ee	eː	1
tʰ	tʰ	1
nh	nʰ	1
^b	b	1
^s	s	1
g	g	1
^mʷ	mʷ	1
bʷ	bʷ	1
nw	nʷ	1
ɔ$	ɔ	1
βs$	β s	1
aˑ	aˑ	1
ɪ$	ɪ	1
k	k	1
ŋs	ŋ s	1
d	d	1
$	NULL	1
ph	pʰ	1
