Grapheme	IPA	Frequency
a	a	85
e	e	66
u	u	64
f	f	51
i	i	46
l	l	43
b	b	38
m	m	38
t	t	28
_	+	28
^n	n	27
k$	k	24
k	k	20
æ	æ	19
^m	m	18
c	c	18
n$	n	16
ɾ	ɾ	15
n	n	15
ɪ	ɪ	15
^b	b	14
ls	l s	14
ə	ə	13
t$	t	12
^t	t	12
l$	l	10
^i	i	10
u$	u	9
p$	p	9
e$	e	8
^f	f	8
h	h	8
p	p	8
j	j	7
^l	l	7
s	s	7
a$	a	6
r	r	6
i$	i	6
f$	f	6
ɛ	ɛ	6
^s	s	5
^a	a	5
ɸ	ɸ	5
o$	o	4
ŋ	ŋ	4
m$	m	4
o	o	3
fs	f s	3
^c	c	3
p̚$	p̚	3
s$	s	3
ʊ	ʊ	3
ʲ	j	3
-	+	2
xs	x s	2
ɡ	g	2
^o	o	2
^p	p	2
ɸw	ɸʷ	2
x	x	2
^i$	i	1
e:$	eː	1
^ɾ	ɾ	1
^ɡ	g	1
^d	d	1
^bw	bʷ	1
p̚	p̚	1
^k	k	1
ŋ$	ŋ	1
u:	uː	1
^ŋ	ŋ	1
^w	w	1
^e	e	1
^ɪ	ɪ	1
ll	lː	1
