Grapheme	IPA	Frequency
a	a	107
i	i	43
e	e	39
o	o	39
r	r	35
^k	k	31
o$	o	30
t	t	29
u	u	26
e$	e	25
^m	m	24
l	l	23
i$	i	23
u$	u	22
^t	t	18
n	n	17
æ	æ	17
^f	f	16
s	s	14
β	β	14
a$	a	14
^s	s	13
^l	l	13
m	m	12
ŋ	ŋ	11
ɣ	ɣ	11
^r	r	10
^ⁿd	ⁿd	9
kʷ	kʷ	8
l$	l	8
ᵐb	ⁿb	8
ⁿd	ⁿd	8
k	k	8
^ᵐb	ⁿb	8
^n	n	7
k$	k	7
^ᵑɡʷ	ⁿgʷ	7
^kʷ	kʷ	7
t$	t	6
ɪ	ɪ	6
n$	n	6
ɪ$	ɪ	6
ʊ$	ʊ	6
ɛ$	ɛ	5
k̚$	k̚	5
^ᵑɡ	ⁿg	5
i̥$	i̥	5
s$	s	5
ᵑɡ	ⁿg	5
m$	m	4
^ŋʷ	ŋʷ	4
ŋ$	ŋ	4
f	f	3
ɛ	ɛ	3
ᵑɡʷ	ⁿgʷ	3
^ᵐbʷ	ⁿbʷ	3
^æ	æ	3
u̥$	u̥	3
^a	a	3
β$	β	3
^ŋ	ŋ	2
k̚	k̚	2
^h	h	2
o̥$	o̥	2
^fʷ	fʷ	2
^o	o	2
e̥$	e̥	2
w	w	1
^ŋʲ	ŋʲ	1
ĩ	ĩ	1
ɛ̃$	ɛ̃	1
ʊ	ʊ	1
ĩ$	ĩ	1
^ɪ	ɪ	1
f$	f	1
v	v	1
^ɸʷ	ɸʷ	1
^ɸ	ɸ	1
^fʲ	fʲ	1
ɣ$	ɣ	1
βʷ	βʷ	1
rᵑ	rⁿ	1
ɡʷ	gʷ	1
r$	r	1
^mʷ	mʷ	1
ɣs	ɣ s	1
u:$	uː	1
^e	e	1
ɔ	ɔ	1
^i	i	1
_	+	1
ə	ə	1
