Grapheme	IPA	Frequency
a	a	85
l	l	47
u	u	39
i	i	37
_	+	37
ŋ	ŋ	37
g	g	36
e	e	26
n	n	21
^t	t	20
a$	a	20
u$	u	19
s	s	18
ts	ts	13
k	k	12
w	w	11
^n	n	11
p̚	p̚	11
t	t	10
b	b	10
ŋw	ŋʷ	10
t$	t	9
^k	k	9
ɸʷ	ɸʷ	9
^b	b	8
i$	i	8
o	o	8
^ŋ	ŋ	8
l$	l	7
^a	a	6
c	c	6
ɾ	ɾ	6
ns	n s	5
æ	æ	5
m	m	5
^m	m	5
e$	e	5
d	d	4
æ:	æː	4
^l	l	4
k$	k	3
h	h	3
^o	o	3
v	v	3
m$	m	3
pʷ	pʷ	3
ɸ̚	ɸ̚	3
p	p	3
^w	w	2
ə	ə	2
p$	p	2
a:$	aː	2
^bw	bʷ	2
^c	c	1
æ:$	æː	1
n$	n	1
u:	uː	1
^æ	æ	1
ɛ:	ɛː	1
ɸ	ɸ	1
