Grapheme	IPA	Frequency
a	a	263
i	i	120
u	u	115
l	l	93
a$	a	89
e	e	85
t	t	79
m	m	77
o	o	72
w	w	66
^n	n	63
n	n	59
k	k	51
s	s	47
u$	u	46
ŋ	ŋ	45
^e	e	45
i$	i	43
_	+	29
^k	k	27
r	r	26
p	p	25
d	d	22
ɛ	ɛ	21
j	j	20
æ	æ	18
^r	r	18
e$	e	17
^t	t	17
o$	o	16
^m	m	15
g	g	15
^k͡p	kp	14
ɾ	ɾ	11
ɸ	ɸ	8
k͡p	kp	7
f	f	6
ə	ə	6
^l	l	6
k$	k	6
^p	p	6
b	b	5
^ŋ	ŋ	5
s$	s	5
^w	w	5
^a	a	5
mw	mʷ	4
ŋ͡mo	ŋ m o	4
ph	pʰ	4
n$	n	3
$	NULL	3
v	v	3
ŋ͡ba	ŋ b a	2
ɪ	ɪ	2
ɯ	ɯ	2
th	tʰ	2
ŋ͡ma	ŋ m a	2
ɪ$	ɪ	2
^u	u	2
æ$	æ	2
ch	cʰ	2
æ:	æː	1
ŋ͡mw	ŋ mʷ	1
bw	bʷ	1
ɸ_̚	ɸ	1
r$	r	1
^ə	ə	1
t$	t	1
^ɸ	ɸ	1
ŋ͡bo	ŋ b o	1
ŋ͡be	ŋ b e	1
^s	s	1
kh	kʰ	1
^f	f	1
^ŋ͡ma	ŋ m a	1
ə$	ə	1
^ɪ	ɪ	1
lw	lʷ	1
ks	k s	1
pw	pʷ	1
^e:	eː	1
ee	eː	1
