Grapheme	IPA	Frequency
a	a	185
i$	i	62
a$	a	60
i	i	56
u	u	50
r	r	45
u$	u	42
l	l	40
t	t	40
o	o	36
ɣ	ɣ	33
n	n	32
e	e	30
s	s	29
^t	t	26
e$	e	23
-	+	21
m	m	20
_	+	20
^m	m	20
^x	x	20
β	β	19
^s	s	19
ŋ	ŋ	18
^ɸ	ɸ	17
^r	r	13
o$	o	13
^l	l	12
^xʷ	xʷ	11
w	w	10
^w	w	9
^ŋʷ	ŋʷ	7
ⁿd	ⁿd	7
^ⁿd	ⁿd	7
^ᵑɡʷ	ⁿgʷ	7
^u	u	7
^ᵐb	ⁿb	6
x	x	6
ɣʷ	ɣʷ	5
ɡ	g	5
^ɡ	g	4
^i	i	4
^e	e	4
xʷ	xʷ	4
ᵑɡ	ⁿg	4
ɸ	ɸ	4
^n	n	3
^a	a	3
ᵑɡʷ	ⁿgʷ	3
^o	o	3
s$	s	3
ŋʷ	ŋʷ	3
d	d	2
ᵐb	ⁿb	2
ʋ	ʋ	2
h	h	2
aː	aː	1
βʷ	βʷ	1
^nʲ	nʲ	1
k$	k	1
x$	x	1
^h	h	1
f	f	1
g	g	1
_ⁿd	+ ⁿd	1
ʲ	j	1
tʰ	tʰ	1
ɪ	ɪ	1
ɪ$	ɪ	1
^mʷ	mʷ	1
^ᵑɡ	ⁿg	1
ks	k s	1
^ŋ	ŋ	1
sw	sʷ	1
b	b	1
tʰ$	tʰ	1
ɰ	ɰ	1
