Grapheme	IPA	Frequency
-	+	151
a	a	105
i	i	82
ɛ	ɛ	64
o	o	52
u	u	52
^n	n	52
l	l	49
^i	i	47
m	m	46
n$	n	46
t	t	34
ʔ	ʔ	27
r	r	25
^k	k	25
^-	NULL	21
s	s	20
ɪ	ɪ	18
ʔ$	ʔ	17
v	v	17
n	n	17
l$	l	16
s$	s	16
ŋ$	ŋ	16
e	e	14
_	+	13
h	h	13
m$	m	12
ŋ	ŋ	11
β	β	11
r$	r	11
ᵐb	ⁿb	11
t$	t	11
ʉ	ʉ	10
i$	i	10
^m	m	8
ᵐbʷ	ⁿbʷ	8
u$	u	7
œ	œ	6
vʷ	vʷ	6
ⁿd	ⁿd	6
e$	e	6
ɔ	ɔ	6
^ᵐb	ⁿb	5
h$	h	5
k	k	5
o$	o	4
ᵑg	ⁿg	4
^a	a	4
ʃ	ʃ	4
b	b	4
w	w	4
mʷ	mʷ	3
^l	l	3
^t	t	3
ʊ	ʊ	3
ᵐʙ	ⁿʙ	3
p$	p	3
^ɛ	ɛ	2
nh	nʰ	2
p˺$	p̚	2
^ᵑg	ⁿg	2
^ⁿd	ⁿd	2
^ɪ	ɪ	2
d	d	2
^u	u	2
^d	d	1
^e	e	1
^ʧ	tʃ	1
ls	l s	1
^v	v	1
^vʷ	vʷ	1
š	ʃ	1
z$	z	1
nw	nʷ	1
wʰ$	wʰ	1
æ	æ	1
vh	vʰ	1
βʷ	βʷ	1
^kw	kʷ	1
^kʷ	kʷ	1
_ⁿd	+ ⁿd	1
$	NULL	1
