Grapheme	IPA	Frequency
a	a	257
e	e	233
o	o	178
_	+	167
i	i	148
n	n	136
-	+	135
m	m	122
l	l	116
s	s	108
^n	n	98
u	u	91
t	t	89
n$	n	84
r	r	71
ɛ	ɛ	62
ŋ	ŋ	58
w	w	45
k	k	42
c	c	38
i$	i	34
^o	o	32
^ɛ	ɛ	29
ɾ	ɾ	28
b	b	28
p	p	27
e$	e	27
v	v	25
^m	m	24
l$	l	22
k$	k	20
^a	a	19
ə	ə	19
t$	t	18
^t	t	16
j	j	16
u$	u	15
ɪ	ɪ	15
^ⁿd	ⁿd	15
s$	s	14
m$	m	12
^ə	ə	12
ʧ	tʃ	11
^l	l	11
o$	o	11
a$	a	10
ŋ$	ŋ	10
p$	p	10
f	f	10
ʊ	ʊ	9
^s	s	7
ns	n s	7
r$	r	7
ɔ$	ɔ	7
^k	k	7
^ᵐb	ⁿb	7
x	x	7
^c	c	7
ᵐb	ⁿb	6
tw	tʷ	6
^-	NULL	5
$	NULL	5
ʷ	w	5
ɸ	ɸ	5
^e	e	4
ɛ$	ɛ	4
^h	h	4
^r	r	4
mʷ	mʷ	4
ɾ$	ɾ	4
bʷ	bʷ	3
^ŋ	ŋ	3
ms	m s	3
lw	lʷ	3
ŋs	ŋ s	3
ɔ	ɔ	3
uʷa	u w a	3
^ɾ	ɾ	3
ɸ$	ɸ	3
^p	p	3
ŋw	ŋʷ	3
g	g	2
^ⁿʧ	ⁿtʃ	2
^ᵑg	ⁿg	2
^ⁿʒ	ⁿʒ	2
^w	w	2
ʧ$	tʃ	2
f$	f	2
pʷ	pʷ	2
æ	æ	2
ɪ$	ɪ	2
ɾs	ɾ s	2
^ɸ	ɸ	2
ⁿt	ⁿt	2
^ð	ð	2
t͡s$	ts	1
kw	kʷ	1
^ⁿdʳ	ⁿdʳ	1
pw	pʷ	1
b$	b	1
^ɔ	ɔ	1
h$	h	1
rs	r s	1
oʷ	o ʷ/w	1
e:	eː	1
^b	b	1
rw	rʷ	1
_ⁿd	+ ⁿd	1
^f	f	1
ps	p s	1
ɸʷ	ɸʷ	1
fʷ	fʷ	1
ls	l s	1
ɾw	ɾʷ	1
xw	xʷ	1
uʷe	u w e	1
mw	mʷ	1
fs	f s	1
