Grapheme	IPA	Frequency
-	+	129
a	a	125
^n	n	71
ɛ	ɛ	70
u	u	48
m	m	44
n$	n	44
^i	i	41
o	o	40
i	i	39
^-	NULL	37
l	l	37
t	t	31
r	r	26
ɪ	ɪ	19
s	s	17
ŋ	ŋ	17
v	v	14
u$	u	14
l$	l	13
ɣ	ɣ	13
n	n	13
m$	m	12
i$	i	11
ŋ$	ŋ	10
r$	r	10
_	+	9
ⁿd	ⁿd	9
h$	h	9
ⁿt͡ʃ	ⁿtʃ	9
x$	x	8
ʔ	ʔ	8
a$	a	7
aa	aː	7
t$	t	7
w	w	7
ᵐb	ⁿb	6
mʷ	mʷ	6
t͡ʃ	tʃ	5
β	β	5
^k	k	5
ᵐbʷ	ⁿbʷ	5
s$	s	5
o$	o	4
^ᵑg	ⁿg	4
e$	e	4
x	x	4
e	e	4
vʷ	vʷ	4
ʔ$	ʔ	4
ⁿdʳ	ⁿdʳ	3
^a	a	3
^ᵐb	ⁿb	3
^t	t	3
ᵑg	ⁿg	3
βʷ	βʷ	3
ʉ	ʉ	2
^mʷ	mʷ	2
^m	m	2
ð$	ð	2
ə	ə	2
t˺$	t̚	2
^β	β	2
mᵇ$	ⁿb	2
æ	æ	2
ɸ$	ɸ	2
ɬ$	ɬ	1
ʊ	ʊ	1
^bʷ	bʷ	1
iː	iː	1
^ii$	iː	1
h	h	1
p$	p	1
^ⁿg	ⁿg	1
ⁿt͡s	ⁿts	1
b	b	1
ɔ	ɔ	1
bʷ	bʷ	1
^l	l	1
j	j	1
iː$	iː	1
š	ʃ	1
ɛˑ	ɛˑ	1
rw	rʷ	1
uu	uː	1
ⁿg	ⁿg	1
ɔ$	ɔ	1
f	f	1
p˺$	p̚	1
^vʷ	vʷ	1
β$	β	1
d	d	1
ɾ$	ɾ	1
oo	oː	1
