Grapheme	IPA	Frequency
a	a	144
u	u	68
o	o	66
a$	a	63
i	i	61
k	k	50
l	l	50
e	e	45
n	n	42
^m	m	39
^k	k	39
o$	o	31
m	m	30
t	t	28
^l	l	21
^b	b	20
v	v	20
^a	a	19
e$	e	18
j	j	16
s	s	16
^n	n	15
ŋ	ŋ	15
j$	j	14
r	r	14
t$	t	14
g	g	13
n$	n	13
w	w	11
l$	l	10
^s	s	10
ᵐb	ⁿb	9
^i	i	9
p$	p	8
m$	m	8
p	p	8
ɛ	ɛ	8
_	+	7
u$	u	7
b	b	7
ʰ	h	7
k$	k	7
^f	f	6
ⁿ	ⁿ/n	6
^ⁿg	ⁿg	5
ŋ$	ŋ	5
ʰo	h o	5
$	NULL	5
^v	v	4
^t	t	4
i$	i	4
^d	d	3
a:	aː	3
h	h	3
oʰu	o h u	3
^o	o	2
^j	j	2
e:	eː	2
^u	u	2
^	NULL	2
ᵐd	ⁿd	2
^ŋ	ŋ	2
^p	p	2
^kʷ	kʷ	2
ʝ	ʝ	2
s$	s	2
ˤ	ʕ	1
^w	w	1
ɔ$	ɔ	1
ⁿd	ⁿd	1
o᷈ŋ	o ŋ	1
f	f	1
ls	l s	1
ʷ	w	1
^ⁿd	ⁿd	1
i:	iː	1
ks	k s	1
^e	e	1
iʰu	i h u	1
a:$	aː	1
ⁿg	ⁿg	1
ᵐl	ⁿl	1
ᶰs	ⁿs	1
ɔ	ɔ	1
ns	n s	1
eʰu	e h u	1
ʱ	ɦ	1
oo	oː	1
kw	kʷ	1
