Grapheme	IPA	Frequency
a	a	109
^-	NULL	62
-	+	56
i	i	42
n	n	41
^n	n	41
l	l	40
ɛ	ɛ	33
i$	i	33
r	r	30
n$	n	29
t	t	27
m	m	23
p	p	20
ə	ə	20
^i	i	18
u	u	15
a$	a	13
-$	NULL	13
x	x	13
ɪ	ɪ	11
s	s	11
e$	e	10
t$	t	10
f	f	10
w	w	10
u$	u	9
^l	l	9
v	v	8
k$	k	7
l$	l	7
o$	o	7
ⁿd	ⁿd	6
r$	r	6
k	k	6
ɣ	ɣ	6
^a	a	6
x$	x	6
ⁿdʳ	ⁿdʳ	5
^t	t	5
m$	m	4
^x	x	4
e	e	4
^m	m	3
^k	k	3
_	+	3
^p	p	3
^ⁿd	ⁿd	3
s$	s	3
^f	f	3
p$	p	3
ð	ð	2
^ð	ð	2
^s	s	2
’	NULL	2
mʷ	mʷ	2
^mʷ	mʷ	2
f$	f	2
v$	v	2
ms	m s	1
ɬ$	ɬ	1
ɬ	ɬ	1
d$	d	1
^ⁿdʳ	ⁿdʳ	1
^fʷ	fʷ	1
^u	u	1
aʰ$	a ʰ/h	1
ð$	ð	1
^w	w	1
^r	r	1
vw	vʷ	1
ɔ$	ɔ	1
L$	l	1
m’ⁿd	m ⁿd	1
rs$	r s	1
fʷ	fʷ	1
pʷ	pʷ	1
d	d	1
