Grapheme	IPA	Frequency
r	r	73
a	a	70
^-	NULL	61
i	i	58
o	o	55
ɛ	ɛ	54
-	+	49
n$	n	45
^n	n	31
u	u	28
m	m	27
t	t	26
e	e	21
n	n	20
i$	i	19
v	v	16
r$	r	15
^m	m	15
s	s	15
ɪ	ɪ	14
f	f	13
^r	r	13
a$	a	12
ɣ	ɣ	10
^x	x	10
u$	u	9
e$	e	9
ᵐb	ⁿb	9
s$	s	8
p	p	8
^s	s	7
ŋ	ŋ	7
ŋ$	ŋ	7
m$	m	6
t$	t	6
^h	h	5
^ᵐb	ⁿb	5
x$	x	5
g	g	4
v$	v	4
ɛ$	ɛ	4
t͡ʃ$	tʃ	3
^i	i	3
^a	a	3
b	b	3
x	x	3
ns	n s	3
ɲ	ɲ	3
^ⁿd	ⁿd	3
^f	f	3
^t͡ʃ	tʃ	3
h	h	3
t͡ʃ	tʃ	3
ɔ	ɔ	3
k	k	3
^t	t	2
ⁿd	ⁿd	2
^b	b	2
ɔ$	ɔ	2
^d	d	2
o$	o	2
p$	p	2
_	+	2
ᵐʙ	ⁿʙ	2
χ$	χ	2
ʧ$	tʃ	2
vh	vʰ	2
t͡s$	ts	1
t͡s	ts	1
g$	g	1
^k	k	1
-$	NULL	1
ss	sː	1
ɾ	ɾ	1
w	w	1
ʊ	ʊ	1
ᵑg	ⁿg	1
^ᵐʙ	ⁿʙ	1
b$	b	1
l$	l	1
f$	f	1
z$	z	1
ms	m s	1
χ	χ	1
ɪ$	ɪ	1
