Grapheme	IPA	Frequency
a	a	137
i	i	84
e	e	77
l	l	74
u	u	65
t	t	59
^m	m	51
n	n	43
k	k	39
k$	k	39
n$	n	38
b	b	33
_	+	29
i$	i	26
m	m	25
æ	æ	25
ɾ	ɾ	23
t$	t	22
^n	n	22
s	s	22
u$	u	21
a$	a	19
ɪ	ɪ	18
o	o	17
^a	a	17
l$	l	16
^w	w	16
^s	s	13
p$	p	13
ŋ	ŋ	12
ls	l s	12
^t	t	11
p	p	11
^b	b	10
^l	l	9
ɸ	ɸ	9
j	j	9
e:	eː	8
^i	i	8
^ɾ	ɾ	8
^c	c	8
m$	m	7
c	c	7
h	h	7
s$	s	7
x	x	7
^k	k	6
^p	p	6
e$	e	5
a:	aː	5
bw	bʷ	5
w	w	5
^u	u	5
^æ	æ	5
ɾ$	ɾ	4
^ɡ	g	4
^bw	bʷ	4
o$	o	4
d	d	4
^mw	mʷ	4
^o	o	3
^d	d	2
^ŋ	ŋ	2
mw	mʷ	2
^e	e	2
ɾs	ɾ s	2
r	r	2
ɛ	ɛ	2
^ʊ	ʊ	2
^a:	aː	2
ʉ	ʉ	2
iʲa	i j a	2
ə	ə	2
^i$	i	1
^ə	ə	1
ŋ$	ŋ	1
^ɸ	ɸ	1
^pw	pʷ	1
ɡ	g	1
ms	m s	1
f$	f	1
ɪʲa	ɪ j a	1
