Grapheme	IPA	Frequency
a	a	200
-	+	166
^n	n	76
i	i	63
u	u	50
o	o	46
m	m	45
l	l	35
t	t	34
^i	i	33
n$	n	31
^ᵑg	ⁿg	30
r	r	27
ɣ	ɣ	27
v	v	26
n	n	25
m$	m	22
ᵐb	ⁿb	21
ɪ	ɪ	17
ɛ	ɛ	16
l$	l	16
s	s	16
ŋ	ŋ	15
s$	s	13
e	e	13
h	h	12
_	+	12
i$	i	12
ŋ$	ŋ	12
t$	t	11
p	p	10
ʉ	ʉ	9
^-	NULL	8
^k	k	8
x$	x	7
o$	o	7
mʷ	mʷ	7
r$	r	7
ⁿd	ⁿd	7
h$	h	7
ə	ə	6
u$	u	5
^a	a	5
e$	e	5
p$	p	5
k	k	5
^ɣ	ɣ	4
j	j	4
æ	æ	4
ᵐʙ	ⁿʙ	4
w	w	4
a$	a	3
b$	b	3
ʊ	ʊ	2
^ⁿd	ⁿd	2
b	b	2
ᵐbʷ	ⁿbʷ	2
vʷ	vʷ	2
χ$	χ	2
^r	r	1
oo	oː	1
^ᵐb	ⁿb	1
x	x	1
ɛʰ$	ɛ ʰ/h	1
^m	m	1
^ᵐbʷ	ⁿbʷ	1
^s	s	1
ᵑg	ⁿg	1
nh	nʰ	1
aʰ$	a ʰ/h	1
mm$	mː	1
^t	t	1
ɔ	ɔ	1
vh	vʰ	1
oʰ$	o ʰ/h	1
ŋs	ŋ s	1
_ⁿd	+ ⁿd	1
