Grapheme	IPA	Frequency
a	a	122
^-	NULL	69
-	+	67
ɛ	ɛ	44
l	l	43
o	o	37
m	m	36
^a	a	33
u	u	32
r	r	30
t	t	27
s	s	25
l$	l	23
v	v	22
ɪ	ɪ	22
n	n	19
i$	i	19
e$	e	16
ᵐb	ⁿb	16
n$	n	15
s$	s	14
a$	a	13
^i	i	12
ŋ	ŋ	11
k$	k	11
w	w	11
t$	t	10
k	k	10
^ɛ	ɛ	9
ɔ$	ɔ	8
p$	p	8
o$	o	7
_	+	7
x	x	6
r$	r	6
i	i	6
mʷ	mʷ	6
ə	ə	5
ⁿd	ⁿd	5
^ᵐb	ⁿb	5
^ᵑg	ⁿg	5
^m	m	5
p	p	5
ɛ$	ɛ	5
ʊ	ʊ	4
^ⁿd	ⁿd	4
^n	n	4
m$	m	3
vʷ	vʷ	3
^k	k	3
ⁿdʳ	ⁿdʳ	3
e	e	3
^ɪ	ɪ	2
ə$	ə	2
g	g	2
ᵑg	ⁿg	2
^l	l	2
u$	u	2
z	z	1
^j	j	1
^ⁿdʳ	ⁿdʳ	1
^w	w	1
rs	r s	1
^ᵐbʷ	ⁿbʷ	1
ⁿt	ⁿt	1
æ	æ	1
B	β	1
oo	oː	1
b	b	1
ks	k s	1
^s	s	1
^r	r	1
^o	o	1
^p	p	1
aa	aː	1
^u	u	1
fʷ	fʷ	1
ᵑk	ⁿk	1
vs	v s	1
sw	sʷ	1
ɔ	ɔ	1
ᵐbʷ	ⁿbʷ	1
_ⁿd	+ ⁿd	1
ɾ	ɾ	1
ɣ	ɣ	1
