Grapheme	IPA	Frequency
a	a	235
-	+	121
o	o	86
^n	n	82
i	i	78
l	l	75
m	m	73
e	e	70
_	+	70
r	r	69
u	u	68
n	n	53
t	t	49
v	v	46
ɪ	ɪ	42
ə	ə	37
n$	n	35
k$	k	35
^i	i	34
ɛ	ɛ	33
^-	NULL	32
x	x	32
ɣ	ɣ	31
s	s	30
^m	m	26
s$	s	25
b	b	24
l$	l	23
t$	t	23
ŋ	ŋ	23
a$	a	21
p	p	17
w	w	17
^l	l	16
r$	r	15
e$	e	15
k	k	13
^ŋ	ŋ	12
æ	æ	12
m$	m	11
u$	u	10
^s	s	10
x$	x	9
i$	i	8
ɾ	ɾ	8
p$	p	8
^ⁿʒ	ⁿʒ	7
^t	t	7
^p	p	7
ɾ$	ɾ	6
^ᵐb	ⁿb	6
o$	o	6
v$	v	5
^k	k	5
^x	x	5
^r	r	5
^ⁿd	ⁿd	5
c	c	5
^v	v	4
^w	w	4
ɸ$	ɸ	4
g	g	4
f	f	4
ᵐb	ⁿb	3
z	z	3
^ɛ	ɛ	3
ʧ$	tʃ	3
ŋ$	ŋ	3
ʊ	ʊ	3
^a	a	2
h	h	2
^h	h	2
b$	b	2
ʧ	tʃ	2
h$	h	2
ɔ$	ɔ	2
t͡s$	ts	2
$	NULL	2
j	j	2
ⁿ	ⁿ/n	2
d	d	2
^b	b	2
^ɾ	ɾ	2
f$	f	2
u͂$	ũ	1
ms	m s	1
^ᵑg	ⁿg	1
lh	lʰ	1
ɔ	ɔ	1
^u	u	1
ⁿdʳ	ⁿdʳ	1
ã$	ã	1
ʒ$	ʒ	1
sw	sʷ	1
mʷ	mʷ	1
ɣs	ɣ s	1
^ɪ	ɪ	1
ɸ	ɸ	1
t͡s	ts	1
ⁿd	ⁿd	1
ⁿt	ⁿt	1
ɛ$	ɛ	1
iʲa	i j a	1
uʷa	u w a	1
vʷ	vʷ	1
