Grapheme	IPA	Frequency
a	a	239
a$	a	100
i	i	76
o	o	75
^n	n	68
n	n	67
u	u	62
t	t	54
m	m	54
l	l	50
_	+	48
^e	e	41
s	s	38
e	e	37
r	r	35
k	k	35
g	g	33
^ɛ	ɛ	32
ŋ	ŋ	31
ⁿd	ⁿd	29
i$	i	28
p	p	25
u$	u	23
o$	o	21
e$	e	16
^m	m	13
j$	j	11
v	v	11
w	w	10
ʋ	ʋ	9
j	j	9
d	d	8
^p	p	8
^k	k	8
a:	aː	8
^l	l	8
^s	s	6
b	b	5
^ŋ	ŋ	5
^a	a	4
aa	aː	3
$	NULL	3
^t	t	3
o:	oː	3
^b	b	3
n$	n	3
f	f	3
ɛ	ɛ	3
^r	r	3
h	h	2
s$	s	2
ʰ	h	2
p$	p	2
aʰu	a h u	2
ŋ$	ŋ	2
^k͡p	kp	2
mʷ	mʷ	2
^w	w	2
^ⁿd	ⁿd	2
ᵐb	ⁿb	1
ɔ	ɔ	1
bʷ	bʷ	1
^o	o	1
^naᵐ_batina	n a ⁿb a t i n a	1
e:	eː	1
_ⁿd	+ ⁿd	1
bw	bʷ	1
u:	uː	1
^v	v	1
^u:	uː	1
ⁿt	ⁿt	1
eʰu	e h u	1
ts	ts	1
pʷ	pʷ	1
a:$	aː	1
^u	u	1
ⁿg	ⁿg	1
w$	w	1
ⁿ	ⁿ/n	1
i:	iː	1
