Grapheme	IPA	Frequency
a	a	109
-	+	81
^-	NULL	69
o	o	58
a$	a	51
i	i	49
m	m	49
u	u	46
e	e	40
ᵐb	ⁿb	38
l	l	38
^n	n	38
n	n	37
ɣ	ɣ	33
r	r	29
ɛ	ɛ	29
v	v	26
t	t	24
s	s	24
ⁿd	ⁿd	20
e$	e	20
n$	n	19
ŋ	ŋ	16
^i	i	15
ɪ	ɪ	13
s$	s	11
ŋ$	ŋ	11
x$	x	11
l$	l	10
ⁿdʳ	ⁿdʳ	10
_	+	10
^t	t	10
^a	a	9
^ᵐb	ⁿb	9
t$	t	7
^m	m	7
r$	r	7
o$	o	7
d$	d	6
ᵑg	ⁿg	6
^ɣ	ɣ	5
i$	i	5
f	f	5
k	k	5
^ŋ	ŋ	4
u$	u	4
^x	x	4
^s	s	3
^ᵑg	ⁿg	3
b$	b	3
p$	p	3
ɔ	ɔ	2
m$	m	2
b	b	2
^l	l	2
rs	r s	2
^f	f	2
^ⁿd	ⁿd	2
x	x	2
ɔ$	ɔ	2
w	w	2
p	p	2
ŋs	ŋ s	2
g	g	2
ɬ$	ɬ	1
ns	n s	1
tʰ$	tʰ	1
k$	k	1
^h	h	1
ɾ	ɾ	1
ɣs	ɣ s	1
^mʷ	mʷ	1
f$	f	1
ɸ$	ɸ	1
ə	ə	1
ᵐbs	ⁿb s	1
t͡s$	ts	1
^u	u	1
ms	m s	1
