Grapheme	IPA	Frequency
-	+	125
a	a	88
i	i	59
ɛ	ɛ	58
o	o	51
^m	m	47
r	r	45
u	u	39
l	l	36
m	m	33
v	v	30
^n	n	29
n$	n	27
t	t	26
k$	k	26
i$	i	22
s	s	21
ɪ	ɪ	21
^-	NULL	20
e	e	20
n	n	18
_	+	17
^p	p	15
w	w	12
r$	r	12
e$	e	11
a$	a	10
s$	s	10
l$	l	9
ʧ	tʃ	9
u$	u	8
ʉ	ʉ	8
ŋ$	ŋ	8
m$	m	7
t$	t	7
ŋ	ŋ	7
^mʷ	mʷ	7
^e	e	6
^l	l	6
p	p	6
^r	r	6
^t	t	6
o$	o	6
ᵐb	ⁿb	5
β	β	5
t͡s	ts	5
^ɛ	ɛ	4
^i	i	4
^k	k	4
^ʧ	tʃ	4
ʊ	ʊ	4
k	k	3
^ⁿt͡s	ⁿts	3
^b	b	3
^h	h	3
mʷ	mʷ	3
^w	w	3
t͡s$	ts	3
ɔ$	ɔ	2
g	g	2
b	b	2
^v	v	2
^s	s	2
v$	v	2
^ⁿt	ⁿt	2
b$	b	2
ɛ$	ɛ	2
t͡sʰ$	tsʰ	1
^o	o	1
^ⁿdʳ	ⁿdʳ	1
ns	n s	1
nʃ	n ʃ	1
ɔ	ɔ	1
^pʷ	pʷ	1
ᵐbʷ	ⁿbʷ	1
^ps	p s	1
p˺$	p̚	1
^ʃ_ʰovi	ʃʰ o v i	1
x$	x	1
pʷ	pʷ	1
p$	p	1
lw	lʷ	1
oʷ$	oʷ/ou̯	1
ß$	β	1
uʰ$	u ʰ/h	1
